Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
WARN,No Healthcheck found: c12556b68b0f,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: 15c9a39b1c8a,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/i200447-python-auth-example:latest python-auth-example:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/i200447-python-auth-example:latest python-auth-example:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: c20060033e06,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [cache-bad-image:latest cache-good-image:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [cache-bad-image:latest cache-good-image:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: 7202cbda37bd,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: adad1d890e62,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: 785362113737,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [node-express-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [node-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/python-app:latest python-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/python-app:latest python-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [java-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: 5eaac6d97415,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/i200447:latest golang-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
WARN,No Healthcheck found: [codebyahmed/i200447:latest golang-app:latest],result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Payload Delivery
